# $1 = Entity name
# $2 = Initial latitude [deg]
# $3 = Final latitude [deg]
# $4 = Initial month
# $5 = Final month
# $6 = Initial solar zenith angle [deg]
# $7 = Final solar zenith angle [deg]
# $8 = Altitude [km]
# $9 = Mean value
# $10 = Variability (one sigma)

AEROSOL -65 -20 1 12 0 90 32 1.90241e-06 1.90241e-05
AEROSOL -65 -20 1 12 0 90 33 1.59522e-06 1.59522e-05
AEROSOL -65 -20 1 12 0 90 34 1.33764e-06 1.33764e-05
AEROSOL -65 -20 1 12 0 90 35 1.12165e-06 1.12165e-05
AEROSOL -65 -20 1 12 0 90 36 9.40534e-07 9.40534e-06
AEROSOL -65 -20 1 12 0 90 37 7.88664e-07 7.88664e-06
AEROSOL -65 -20 1 12 0 90 38 6.61317e-07 6.61317e-06
AEROSOL -65 -20 1 12 0 90 39 5.54533e-07 5.54533e-06
AEROSOL -65 -20 1 12 0 90 40 4.64992e-07 4.64992e-06
AEROSOL -65 -20 1 12 0 90 41 3.89909e-07 3.89909e-06
AEROSOL -65 -20 1 12 0 90 42 3.2695e-07 3.2695e-06
AEROSOL -65 -20 1 12 0 90 43 2.74157e-07 2.74157e-06
AEROSOL -65 -20 1 12 0 90 44 2.29888e-07 2.29888e-06
AEROSOL -65 -20 1 12 0 90 45 1.92768e-07 1.92768e-06
AEROSOL -65 -20 1 12 0 90 46 1.61641e-07 1.61641e-06
AEROSOL -65 -20 1 12 0 90 47 1.35541e-07 1.35541e-06
AEROSOL -65 -20 1 12 0 90 48 1.13655e-07 1.13655e-06
AEROSOL -65 -20 1 12 0 90 49 9.53027e-08 9.53027e-07
AEROSOL -65 -20 1 12 0 90 50 7.9914e-08 7.9914e-07
AEROSOL -65 -20 1 12 0 90 51 6.70102e-08 6.70102e-07
AEROSOL -65 -20 1 12 0 90 52 5.61899e-08 5.61899e-07
AEROSOL -65 -20 1 12 0 90 53 4.71168e-08 4.71168e-07
AEROSOL -65 -20 1 12 0 90 54 3.95088e-08 3.95088e-07
AEROSOL -65 -20 1 12 0 90 55 3.31293e-08 3.31293e-07
AEROSOL -65 -20 1 12 0 90 56 2.77798e-08 2.77798e-07
AEROSOL -65 -20 1 12 0 90 57 2.32942e-08 2.32942e-07
AEROSOL -65 -20 1 12 0 90 58 1.95328e-08 1.95328e-07
AEROSOL -65 -20 1 12 0 90 59 1.63788e-08 1.63788e-07
AEROSOL -65 -20 1 12 0 90 60 1.37341e-08 1.37341e-07
AEROSOL -65 -20 1 12 0 90 61 1.15164e-08 1.15164e-07
AEROSOL -65 -20 1 12 0 90 62 9.65686e-09 9.65686e-08
AEROSOL -65 -20 1 12 0 90 63 8.09755e-09 8.09755e-08
AEROSOL -65 -20 1 12 0 90 64 6.79003e-09 6.79003e-08
AEROSOL -65 -20 1 12 0 90 65 5.69363e-09 5.69363e-08
AEROSOL -65 -20 1 12 0 90 66 4.77427e-09 4.77427e-08
AEROSOL -65 -20 1 12 0 90 67 4.00336e-09 4.00336e-08
AEROSOL -65 -20 1 12 0 90 68 3.35693e-09 3.35693e-08
AEROSOL -65 -20 1 12 0 90 69 2.81488e-09 2.81488e-08
AEROSOL -65 -20 1 12 0 90 70 2.36036e-09 2.36036e-08
AEROSOL -65 -20 1 12 0 90 71 1.97923e-09 1.97923e-08
AEROSOL -65 -20 1 12 0 90 72 1.65964e-09 1.65964e-08
AEROSOL -65 -20 1 12 0 90 73 1.39165e-09 1.39165e-08
AEROSOL -65 -20 1 12 0 90 74 1.16694e-09 1.16694e-08
AEROSOL -65 -20 1 12 0 90 75 9.78514e-10 9.78514e-09
AEROSOL -65 -20 1 12 0 90 76 8.20511e-10 8.20511e-09
AEROSOL -65 -20 1 12 0 90 77 6.88022e-10 6.88022e-09
AEROSOL -65 -20 1 12 0 90 78 5.76926e-10 5.76926e-09
AEROSOL -65 -20 1 12 0 90 79 4.83769e-10 4.83769e-09
AEROSOL -65 -20 1 12 0 90 80 4.05654e-10 4.05654e-09
AEROSOL -65 -20 1 12 0 90 81 3.40152e-10 3.40152e-09
AEROSOL -65 -20 1 12 0 90 82 2.85227e-10 2.85227e-09
AEROSOL -65 -20 1 12 0 90 83 2.39171e-10 2.39171e-09
AEROSOL -65 -20 1 12 0 90 84 2.00552e-10 2.00552e-09
AEROSOL -65 -20 1 12 0 90 85 1.68168e-10 1.68168e-09
AEROSOL -65 -20 1 12 0 90 86 1.41014e-10 1.41014e-09
AEROSOL -65 -20 1 12 0 90 87 1.18244e-10 1.18244e-09
AEROSOL -65 -20 1 12 0 90 88 9.91511e-11 9.91511e-10
